index,text,sarcastic
1331,谁也没有规定遇见锦鲤帖转发才会有好运，锦鲤自己也没这么说。而按常理，锦鲤帖如果真管用，那功力也有限，不能照顾每个人，转发让更多人看到自己被好运照顾的概率就降低。所以遇见锦鲤帖的正确做法是，自己先保存图片，然后悄悄点举报，尽量不让更多人看到,1
7802,私と私の新しい男は私の最後の関係から3分5秒です。,0
3248,#DWRewatchTheSnowmen.Confidentはクリスマスに関するエピソードを配信する能力で、Moffatはそれを、彼の時代の忘れられない転換点のためのコンパニオンイントロダクションストーリーの魔法と組み合わせます。,1
1370,高考发挥失常的人最后都拥有了幸福的人生。因为高考发挥失常，最后会选一所一开始看不上的大学，但去了大学后，因为身边同学成绩都不如你，于是你会越来越自信，走上社会后，积累了四年的自信更会让你在工作、事业上无往不利，最终收获成功人生。 ​​​,1
907,Q6. 仕事や業界に関係なく、研究は人々が有意義な#EmployeeExperienceを切望していることを示しています。あなたの意見では、従業員の経験の豊かさは従業員の滞在や退職の決定にどのように影響しますか?#MercerChats #WEF20 https://t.co/KVOfy0xueo,0
1668,Congratulations to Qpfc Champions of League2 #whowantsasuperleague,0
14147,Ik wil gewoon de prijs van afronation tickets weten is da zoveel gevraagd 😭😭😭,0
12101,私のレポートカードはまだ学校にありますが、私は計画を作りました #BlackCardChallenge https://t.co/57Ymbofch0。,1
5735,"Only few days left before the @EuroGeosciences Roland Schlich travel grant deadline! If you want to present something at #EGU2020 related with subaqueous landslide, you should submit your abstract here: 👇
https://t.co/DxPbzCK5J6
@NH_EGU https://t.co/wFtlgiXq3V",0
5254,"ホッキー・ホール・オブ・フェイム(Hockey Hall of Fame, ホッキー・ホール・オブ・フェイム)でのこの日のお祝いを、ジェリー・ヨーク(Jerry York)によるばかげた決断で、彼はさらにアメリカの大学の試合を指導できた。",1
438,"Yes Ram fans yesterday looked so SOSAR like after yesterday’s debacle  Twitterites NFL experts predict massive SOSAR rebuild aka 2005-2016n with no 1st rounders next 2 years.  Those same experts said Rams 2nd most talented NFL team before THEY GOT RAMSEY

https://t.co/zCuQFSZoRt",0
11983,Marquise Brownを今週開始することさえ考えないでください  https://t.co/OaSbU6Y5QJ,1
1204,スタッフと家族による核酸検定は1.7万人を超えた。広西省梧州市副市長蘇穎は、東航MU5735航空事故国家緊急事態対策指揮部第六回プレゼンテーションで、3月21日から来梧支援、現場捜索、旅客家族、ホテルスタッフなど11種の関係者に毎日核酸検定サービスを提供し、累計17373人を検査し、結果は陰性である。,0
1026,3GSはもう少し速くできます,1
2412,馬が私を落ち着かせるようなものはない。ところで、 “Stallone”という名前はイタリア語でSTALLIONを意味している。,0
5773,ニュージャージー州の高校フットボールの試合 https://t.co/hpBjdCNL https://t.co/3jxRD0X4bs,0
6294,@dadisonmadison ランダムな家に行きます。,1
14936,"This is seriously absolutely completely no joke. Actors, if you really truly desperately want a job. Book a vacation. Pay for the Airbnb and the flight. I promise you will get an audition, a job, a what have you. Swear to god it’s a fool proof method.",1
488,never drinking again,1
7792,中学生の頃 水族館で すごく激しく 付き合ってたの 小さな人みたいな 処女少女と付き合ってたの デートで 体重が15ポンド減ったって,0
1345,@Trash_roy_main Such accomplishment much wow,1
15096,「キャラバンが運営していたとき、民主党はソロスとチーズバーガーとクリスマスをキャンセルし、非機密メールサーバーとベンガジを使用することを計画していたという事実を知っていますか?」。,1
16088,心配しないで、彼らはちょうどあなたの魂を盗む...その後、あなたは壊れて麻痺することができます https://t.co/pQA7HWxSzt。,1
1234,一つの国、二つの世界、凄惨な南台湾の洪水、そして我々の偉大な中央政府は、我々のために何を作ったのか、馬英9、劉兆漩堪など、何を作ったのか、ただ一つのショーをやっていたのです。,1
4874,A dead movie franchise is crashing ticketing systems tonight.,1
1739,i love desth note go light go,0
14949,S&amp;Pから4000ドル、DJIAから36000ドル、ナスダックから11000ドル、ゴールドから1800ドル、TLTから170ドル。,1
18613,@Niqueooo Damn when can I get to see my nigga fag,0
13757,@KoffieKakeKi So excited to hear what you've been cooking up!,0
16345,私は、ダラス・キーチェルが@astros$17.9MのQOを拒否して、$27M/年、5yr+の契約を得ることができたと思った。,1
5545,No place is safe and nothing matters. Sorry son,0
806,"oh you’re just friends?

why’d u shave then?",1
11823,@TheMrktCyclistからのクレイジーな話「成長を復活させる問題は、レートをさらに下げることで解決されることはありません」https://t.co/BBI13HGQV2。,1
7525,トレモント・ウォーターズは新人デビューで+20を完走し、セルティックスが優勝した。「それは超現実的な感覚だ。子供たちはこの瞬間を夢見る...しかし、私はそれに満足していない」 https://t.co/X3QRRFl2jh https://t.co/QmqjxW0IOQ,0
6700,@davemeltzerWON But I was told that after players kneeled that ratings would plummet and never be high again.  These numbers can't be true!!!!,1
2993,Married At First Sight: Australia is soooo juicy this season,0
15515,Today in #GirlChatLive: Loni says that any joke she’s made on the show has come from a place of love. https://t.co/JufwIFUXp2,0
18923,"@SehVehn Sleep 7 💤💤💤💤💤💤😴sleeping..
  Your eyes are getting heavy ..!!😂😂👍👊",0
7704,"Han bhae, kia chal raha hai? Mera tw ya nizam chal raha 😍🔥😁 https://t.co/aYZhw8wSQz",0
1098,あなたは決定する。#fursuitFriday https://t.co/hdZpnpXvFR,0
10400,私はバックグラウンドで私のおいしい20bpsの毎日の利得を楽しむ間ツイッター上の住宅クマ...あなたが味わうことができる富...ありがとう@RBAInfo https://t.co/ZHj8Vk08W2。,1
12587,ありがとう@slavgentこの待望の贈り物本当に素晴らしいhttps://t.co/uM8z7VrZrb。,0
889,"i know starting up school again can be very stressful but pls remember to stay hydrated, don’t overwhelm yourself, and reach out for help if you need it (my dms are open!) :)",0
16376,One has got to go. https://t.co/LUo9eFBsbO,0
15284,Do people outside the US think of Black Friday as the last Friday of the month or the day after American Thanksgiving?,0
913,几位教授通过观察上万名志愿者的身体数据发现，腿长的人在智商方面比常人低约7个百分点，用俗话说就是腿长无脑。原因是腿越长，下半身吸收的营养就越多，脑子吸收的就相对较少。因此大街上看到大长腿完全没必要羡慕，而是应该给他们投以同情的目光。,1
5690,it will be a privilege to pray for you... any prayer requests?,0
3451,@rockchalk4583 はい、すべてのファンが最後の夜を混乱させているのは少し悲しいです。,1
19576,労働党に投票するのも理にかなっているように思えます。私は、返済の必要のないいくつかの寄付が、とてもありがたい時代です。しかし、今から約10年後、誰かが支払う必要があるでしょう。私の国や子供たちにそれをできるかどうかはわかりません。#Corbyn #elections2019 #BorisJohnson,0
5868,@alx@DonaldTrumpJr@TomFitton@realDonaldTrumpウクライナに調査を求めるべきだった。,1
7352,"@hbomax Dear HBO, we get it, you’re sorry about season 8... now can you please stop shoving brilliant content down our throats...Chernobyl, Euphoria, Succession, Watchmen, now I’m seeing this news... It’s literally too much.",1
5976,@QueennKayyy @_PenelopeLong AWWW CONGRATULATIONS!!! HOW FAR ALONG ARE YOU?,0
742,赵立坚说英国不要充当复读机外交部敦促英方放下殖民心态。英国近日发布第50份《香港问题半年报告》，攻击中方治港政策，特别是香港国安法。对此，外交部发言人赵立坚在4月1日的例行记者会上表示，英方不顾中方严正立场，再次发表所谓的《香港问题半年报告》，一如既往地歪曲事实、混淆视听，粗暴干涉香港事务和中国内政，严重违反国际法和国际关系基本准则，中方对此强烈谴责和坚决反对。       赵立坚表示，香港国安法实施以来，国家安全得到维护，法治正义得到伸张，广大香港居民和外国在港公民的合法权利和自由受到更充分的保障。“我们相信，在中央政府全力支持和香港各界人士共同努力下，香港一定能够保持长期繁荣稳定，继续巩固作为国际金融、航运、贸易中心的地位。”       赵立坚说，任何对香港国安法的攻击抹黑都阻挡不了香港由乱转治、由治及兴的大势，英方企图通过发表报告、操弄BNO、施压法官离任等手段扰乱香港人心，这不可能得逞。       赵立坚说，英国对回归后的香港无主权，无治权，无监督权，也根本不存在所谓“历史责任”。英方反复拿《中英联合声明》说事，一年两度借所谓半年报告对香港事务指手画脚，这种充当“教师爷”“复读机”的行径只会损害英方自身的形象。英方应该正视香港已回归祖国近25年的现实，放下殖民心态，尊重中国主权和统一，停止干涉香港事务和中国内政，不要再给中英关系制造麻烦。（记者朱超、伍岳）,0
2034,"كم تتوقع وزن الصور في عالم الجوائز؟

-دي نيرو: ترشح لـ 157 جائزة وفاز بـ 56 منها.
- سكورسيزي: ترشح لـ 368 جائزة وفاز بـ 147 منها.
-آل باتشينو: ترشح لـ 37 جائزة وفاز بـ 17 منها.
- جو بيشي: ترشح لـ 28 جائزة وفاز بـ 15 منها.
#TheIrishman https://t.co/BYicnURx8v",0
11087,Career Pick 6s  throw: Drew Brees: 25 Philip Rivers: 23 Matt Stafford: 20 Ben Roethlisberger: 16 Matt Ryan: 16 Tom Brady: 9 Mitch Trubisky: 0 I rest my case,1
16510,"🇺🇸✝️🔯
https://t.co/7lVS2Jrhll",0
2134,近日中に複数のアラームを設定する方法(例えば、各アラームの間に文字通り1分ずつ)について、私はかなり混乱しています。私は個人的に、ベッドから出るために1つのアラームが必要です。誰かが私を埋めてくれるでしょうか?,0
5694,すべてのNHLディフェンスマン90の中で、ゴースト94よりも多くの目標を持っているゴースト66よりも多くのSOGを持っているゴーストHe's 85th in P/GP PPP/60 He's 205th in ESP/60 最上位の攻撃的ディフェンスマンから彼が想定されている。,0
